 Secretaría; Código Departamento; Departamento; Código Municipio; Municipio; Código; Nombre;  Dirección; Teléfono; Nombre Rector; Tipo Establecimiento; Etnias; Sector; Genero; Zona; Niveles; Jornadas; Caracter; Especialidad; Licencia; Grados; Modelos Educativos;  Capacidades Excepcionales; Discapacidades; Idiomas; Número de Sedes; Estado; Prestador de servicio; Propiedad de la planta fisíca; Resguardo; Matricula contratada; Calendario; Internado; Estrato socio-economico; Correo Electrónico
CUNDINAMARCA;25;CUNDINAMARCA;25126;CAJICÁ;225126000091;INSTITUCION EDUCATIVA DEPARTAMENTAL PABLO HERRERA;VEREDA CHUNTAME;8662226 - 3102860826;MYRIAM ARIAS GAONA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA,PRIMERA INFANCIA";"MAÑANA,TARDE";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-3,-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,99";"EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE";"";"";"";3;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedpabloherrera_cajica@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25486;NEMOCÓN;125486000187;INSTITUCION  EDUCATIVA DPTAL INTEGRADA ALFONSO LOPEZ PUMAREJO;CARRERA 6 #3-27 SUR;3107753966 - 3115587617;GEORGINA GARCIA AREVALO.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"COMERCIAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"DISCAPACIDAD INTELECTUAL";"";12;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedalfonsolopez_nemocon@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000481;CENTRO EDUCATIVO RURAL  HATOFIERO ALTO;VEREDA HATO FIERO ALTO;8561107;EFRAIN VIZCAINO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25183;CHOCONTÁ;225183000162;CENTRO EDUCATIVO RURAL AGUACALIENTE;VEREDA AGUACALIENTE;8561107;JONH GARZON;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";CHOCONTA@LATINMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000204;CENTRO EDUCATIVO RURAL QUEBRADA-HONDA;VEREDA QUEBRADA HONDA;NO TIENE;CLARA GLADYS ROMERO DE SEGURA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000191;CENTRO EDUCATIVO RURAL JOSE MARIA CORDOBA;VEREDA SOLANA;NO TIENE;MIREYA AVENDA¿O ESPINOSA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000123;CENTRO EDUCATIVO RURAL GAZUCA ALTO;VEREDA GAZUCA ALTO;NO TIENE;MARIA DANIELLY CASTA¿O DE DIAZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25426;MACHETA;225426000077;CENTRO EDUCATIVO RURAL GAZUCA BAJO;VEREDA GAZUCA BAJO;NO TIENE;SANDRA MARIA MORALES;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO TIENE
CUNDINAMARCA;25;CUNDINAMARCA;25772;SUESCA;125772000194;INSTITUCION EDUCATIVA DEPARTAMENTAL GONZALO JIMENEZ DE QUESADA;CALLE 4 # 5   53;3134783813-3112839792;JAIRO ALBERTO NEIRA MONTAÑO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";11;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 1";iedgonzalojimenez_suesca@secundinamarca.edu.co iedquesada_suesca@cundinamarca.gov.co 
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000360;CONCENTRACION RURAL LA MERCED;VEREDA LA MERCED;918565583;ANA BERTILDE CASTIBLANCO ORJUELA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";8565583@.
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000319;RURAL LOS PINOS;VEREDA BOSABITA;098521259;MARIA NUBIA LOPEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO APLICA
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;225873000041;ESCUELA RURAL SANTA MARIA GORETTY;VEREDA CHINQUIRA;00000000;EDITH ALEXANDRA CALDERON;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";NO APLICA
CUNDINAMARCA;25;CUNDINAMARCA;25873;VILLAPINZÓN;125873000209;INSTITUCION EDUCATIVA DEPARTAMENTAL ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA;DIAGONAL 6 NO.1 - 136;8565122;MAURICIO ARAGÓN DUCUARA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"ESCUELA NORMAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,12,13,21,22,23,24,25,26,41,42,43,44,45";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"DISCAPACIDAD INTELECTUAL,SORDERA PROFUNDA,HIPOACUSIA O BAJA AUDICIÓN";"";11;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"ESTRATO 2";iedmariaauxiliadora_villapinzon@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000201;ESCUELA RURAL GACHANECA;VEREDA GACHANECA;8557055;AMANDA GONZALEZ PARRA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000171;ESCUELA RURAL ESTANCIA ALISAL;VEREDA ESTANCIA ALISAL;8557055;ESPERANZA CRISTANCHO RIA¿O;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25407;LENGUAZAQUE;225407000091;ESCUELA RURAL SANTA TERESITA;VEREDA CHIRVANEQUE;8557055;BLANCA CECILIA CALDERON LOPEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";LENGUAZA@GOBERNACION.GOV.CO
CUNDINAMARCA;25;CUNDINAMARCA;25779;SUSA;125779000149;INSTITUCION EDUCATIVA DEPARTAMENTAL TISQUESUSA;CRA 5 NO 10A-30;3138156784.;MARIA DEL CARMEN ALARCON BECERRA;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,FIN DE SEMANA";TÉCNICO/ACADEMICO;"AGROPECUARIO,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL";"";"";"";18;ANTIGUO-ACTIVO;OFICIAL;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";iedtisquesusa_susa@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25779;SUSA;225779000101;ESCUELA RURAL PAUNITA;VEREDA PAUNITA;918559242;MARGARITA CHAVEZ R.;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";INEDTISQUESUSA@YAHOO.COM
CUNDINAMARCA;25;CUNDINAMARCA;25293;GACHALA;225293000371;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL MONTECRISTO;INSPECCION MONTECRISTO-VEREDA MONTECRIST;3184847904;LUIS ALFREDO VALDERRAMA BELLO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedmontecristo01@gmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000513;ESCUELA EL CARRIZAL;VDA EL CARRIZAL;098521954;EMILIO FERNANDO RODRIGUEZ MENDEZ;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";JUN¿NQHOTMAM
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000181;CENTRO EDUCATIVO ALEMANIA;JUNIN;8533037;EDDY MARINA JIMENEZ DE AMEZQUITA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";JUNIN@GOV.COM
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000149;ESCUELA  RURAL EL MORTI¿O;VEREDA SAN ANTONIO;8533037;VEREDA SAN ANTONIO;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";JUNIN@HOTMAIL.COM
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000033;ESCUELA RURAL EL CARMEN;VDA. EL CARMEN;8533037;OLIVA DE LOS ANGELES ALFONSO DE ACOSTA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";JUNINHOTMAIL.COM.
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000025;ESCUELA RURAL SAN JOSE;VEREDA  SANJOSE;8533037;ROSALBINA BEJARANO DE ACOSTA;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";NO APLICA;"";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";JUNIN.HOTMAIL.COM.
CUNDINAMARCA;25;CUNDINAMARCA;25372;JUNÍN;225372000611;INSTITUCION EDUCATIVA DEPARTAMENTAL  SUEVA;INSPECCION SUEVA;3114829776;HECTOR HERNANDO BELTRAN;CENTRO EDUCATIVO;"";OFICIAL;MIXTO;"";"";"";ACADÉMICO;"ACADÉMICA";SIN REVISAR;"";"";"";"";"";0;CIERRE DEFINITIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";marinajul@hotmail.com
CUNDINAMARCA;25;CUNDINAMARCA;25740;SIBATÉ;125740000443;INSTITUCION EDUCATIVA DEPARTAMENTAL PABLO NERUDA;DIAGONAL 2 NO.1-15;7198778-3103045783-3102442342;PEDRO CASTIBLANCO REYES.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL,URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,SAT";"";"";"";4;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedpabloneruda_sibate@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25035;ANAPOIMA;225035000072;INSTITUCION EDUCATIVA RURAL DEPARTAMENTAL SAN ANTONIO;INSPECCION SAN ANTONIO;3204621712;LUCAS GIOVANNI HUERTAS RODRIGUEZ.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22";"A CRECER,EDUCACIÓN TRADICIONAL";"";"";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedrsanantonio_anapoima@secundinamarca.edu.co ierdanantonio2013@gmail.com 
CUNDINAMARCA;25;CUNDINAMARCA;25040;ANOLAIMA;225040000625;INSTITUCION EDUCATIVA DEPARTAMENTAL JOSE HUGO ENCISO;REVENTONES ANOLAIMA;3143717812;JOSE WOLFRAN NIÑO CORDERO;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,EDUCACIÓN TRADICIONAL,CAFAM";"";"";"";9;ANTIGUO-ACTIVO;EDUCACION MISIONAL CONTRATADA;EDUCACION MISIONAL CONTRATADA;NO APLICA;NO;A;"";"";iedjoseenciso_anolaima@secundinamarca.edu.co
CUNDINAMARCA;25;CUNDINAMARCA;25599;APULO;125599000060;INSTITUCION EDUCATIVA DEPARTAMENTAL ANTONIO NARIÑO;AVENIDA PRINCIPAL;8388851-3138153715;FAIBER CORTES SANCHEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";ACADÉMICO;"ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,POST PRIMARIA,ESCUELA NUEVA,A CRECER,EDUCACIÓN TRADICIONAL,MODALIDAD VIRTUAL ASISTIDA UCN";"";"";"";18;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";iedantonionarino_apulo@secundinamarca.edu.co
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;225290000311;INSTITUCION EDUCATIVA MUNICIPAL CAMPESTRE NUEVO HORIZONTE;VDA ESPINALITO;3145480473;LIGIA TERESA GALVIS WILCHES;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA";TÉCNICO;"OTRO";RECONOCIMIENTO OFICIAL;"-1,0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,EDUCACIÓN TRADICIONAL";"";"DISCAPACIDAD INTELECTUAL,DISCAPACIDAD AUDITIVA USUARIO DEL CASTELLANO,DISCAPACIDAD FÍSICA,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD PSICOSOCIAL (MENTAL),TRASTORNO DEL ESPECTRO AUTISTA";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";colegionh@gmail.com
FUSAGASUGA;25;CUNDINAMARCA;25290;FUSAGASUGÁ;125290001118;INSTITUCION EDUCATIVA MUNICIPAL TECNICO DE  ACCION COMUNAL;KR 1 # 8-08 NTE;8717037;HERNAN JAVIER RUIZ GONZALEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,NOCTURNA,TARDE,FIN DE SEMANA";TÉCNICO;"OTRO";SIN REVISAR;"0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,EDUCACIÓN TRADICIONAL,SER";"";"DISCAPACIDAD INTELECTUAL,DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD FÍSICA,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD PSICOSOCIAL (MENTAL),TRASTORNO DEL ESPECTRO AUTISTA,HIPOACUSIA O BAJA AUDICIÓN";"";6;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";comunal.rectoria@gmail.com
GIRARDOT;25;CUNDINAMARCA;25307;GIRARDOT;125307000099;INSTITUCION EDUCATIVA ESCUELA NORMAL SUPERIOR MARIA AUXILIADORA GIRARDOT;IND KILOMETRO 3 VIA  A TOCAIMA;3123512674;MARCO TULIO HERNANDEZ BARRAGAN;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,COMPLETA,ÚNICA,TARDE";TÉCNICO/ACADEMICO;"ESCUELA NORMAL,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,41,42,43,44,45,99";"EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE";"";"TRANSTORNO PERMANENTE DE VOZ Y HABLA,SORDOCEGUERA,DISCAPACIDAD AUDITIVA - USUARIO DE LENGUA DE SEÑAS COLOMBIANA,DISCAPACIDAD INTELECTUAL,SISTEMICA,SORDERA PROFUNDA,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD PSICOSOCIAL (MENTAL),TRASTORNO DEL ESPECTRO AUTISTA,HIPOACUSIA O BAJA AUDICIÓN";"";2;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"";"";normalgirardot@yahoo.es
SOACHA;25;CUNDINAMARCA;25754;SOACHA;225754000238;INSTITUCION EDUCATIVA MANUELA BELTRÀN;CL 56 10 07;3054564808-3027188039;NESTOR IVAN GARAVITO RODRIGUEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA,RURAL";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,TARDE,FIN DE SEMANA";ACADÉMICO;"NO APLICA,ACADÉMICA";RECONOCIMIENTO OFICIAL;"0,1,2,3,4,5,6,7,8,9,10,11,21,22,23,24,25,26,99";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,ESCUELA NUEVA,A CRECER,PROPUESTA PARA CAMBIAR ENTORNOS SOCIALES (PACES),EDUCACIÓN TRADICIONAL,CIRCULOS DE APRENDIZAJE,ACELERACIÓN DEL APRENDIZAJE,CAFAM";"";"DISCAPACIDAD INTELECTUAL,SISTEMICA,DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD MÚLTIPLE,SÍNDROME DE DOWN";"";3;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"NINGUNO";"ESTRATO 2,ESTRATO 1";manuelabeltran@alcaldiasoacha.gov.co
SOACHA;25;CUNDINAMARCA;25754;SOACHA;125754003291;INSTITUCION EDUCATIVA LEON XIII;KR 8 5 83 ;3059375324;ELVIA MARIA RODRIGUEZ IBAÑEZ;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,TARDE,FIN DE SEMANA";ACADÉMICO;"NO APLICA,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-2,-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99";"TRANSFORMEMOS,PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,PROPUESTA PARA CAMBIAR ENTORNOS SOCIALES (PACES),EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CAFAM,SER";"";"TRANSTORNO PERMANENTE DE VOZ Y HABLA,DISCAPACIDAD INTELECTUAL,LESIÓN NEUROMUSCULAR,SISTEMICA,DISCAPACIDAD AUDITIVA USUARIO DEL CASTELLANO,DISCAPACIDAD FÍSICA,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD PSICOSOCIAL (MENTAL),TRASTORNO DEL ESPECTRO AUTISTA";"";2;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"NINGUNO";"ESTRATO 2,ESTRATO 1";leonxiii@alcaldiasoacha.gov.co
SOACHA;25;CUNDINAMARCA;25754;SOACHA;125754001957;INSTITUCION EDUCATIVA CIUDADELA SUCRE;KR 33 B ESTE CL 38 ;316 4638437;HELÍ BAHAMÓN BAHAMÓN.;INSTITUCION EDUCATIVA;"";OFICIAL;MIXTO;"URBANA";"PREESCOLAR,MEDIA,BÁSICA SECUNDARIA,BÁSICA PRIMARIA";"MAÑANA,ÚNICA,TARDE,FIN DE SEMANA";ACADÉMICO;"NO APLICA,ACADÉMICA";RECONOCIMIENTO OFICIAL;"-1,0,1,2,3,4,5,6,7,8,9,10,11,20,21,22,23,24,25,26,99";"PROGRAMA PARA JÓVENES EN EXTRAEDAD Y ADULTOS,A CRECER,ESCUELA NUEVA,PROPUESTA PARA CAMBIAR ENTORNOS SOCIALES (PACES),EDUCACIÓN TRADICIONAL,ACELERACIÓN DEL APRENDIZAJE,CIRCULOS DE APRENDIZAJE,CAFAM";"";"TRANSTORNO PERMANENTE DE VOZ Y HABLA,DISCAPACIDAD INTELECTUAL,DISCAPACIDAD VISUAL BAJA VISIÓN IRREVERSIBLE,DISCAPACIDAD AUDITIVA USUARIO DEL CASTELLANO,DISCAPACIDAD FÍSICA,DISCAPACIDAD MÚLTIPLE,DISCAPACIDAD PSICOSOCIAL (MENTAL),TRASTORNO DEL ESPECTRO AUTISTA";"";3;ANTIGUO-ACTIVO;OFICIAL;OFICIAL;NO APLICA;NO;A;"NINGUNO";"ESTRATO 1";ciudadelasucre@alcaldiasoacha.gov.co
